1000,流動資産,流動資産,Asset,,,Yes,,
9211,固定資産売却損,固定資産売却・除却損,Expense,,,No,,9210
9212,固定資産除却損,固定資産売却・除却損,Expense,,,No,,9210
9220,投資有価証券売却損,投資有価証券売却損,Expense,,,Yes,,9200
9221,投資有価証券売却損,投資有価証券売却損,Expense,,,No,,9220
9230,前期損益修正損,前期損益修正損,Expense,,,Yes,,9200
9231,前期損益修正損,前期損益修正損,Expense,,,No,,9230
9240,災害損失,災害損失,Expense,,,Yes,,9200
9241,災害損失,災害損失,Expense,,,No,,9240
9800,法人税及び住民税,法人税及び住民税,Expense,,,Yes,,9000
9810,法人税,法人税,Expense,,,Yes,,9800
9811,法人税,法人税,Expense,,,No,,9810
9820,法人税追徴金,法人税追徴金,Expense,,,Yes,,9800
9821,法人税追徴金,法人税追徴金,Expense,,,No,,9820
9830,住民税,住民税,Expense,,,Yes,,9800
9831,住民税,住民税,Expense,,,No,,9830
9840,住民税追徴金,住民税追徴金,Expense,,,Yes,,9800
9841,住民税追徴金,住民税追徴金,Expense,,,No,,9840
9880,アンバランス調整勘定,仕訳がアンバランスの際にバランスさせる勘定科目。,Expense,,,Yes,,9000
9881,サスペンスバランス,アンバランスな仕訳をバランスさせる勘定科目,Expense,,,No,SUSPENSEBALANCING_ACCT,9880
9882,サスペンスエラー,SUSPENSEERROR_ACCTに設定する勘定,Expense,,,No,SUSPENSEERROR_ACCT,9880
9890,当期利益,当期利益,Expense,,,Yes,,9000
9891,当期利益,当期利益,Expense,,,No,,9890
9900,当期未処分利益,当期未処分利益,Owner's Equity,,,Yes,,9000
9910,前期繰越利益（又は前期繰越損失）,前期繰越利益（又は前期繰越損失）,Owner's Equity,,,No,,9900
9920,中間配当積立金取崩額,中間配当積立金取崩額,Owner's Equity,,,No,,9900
9930,減債積立金取崩額,減債積立金取崩額,Owner's Equity,,,No,,9900
9940,事業拡張積立金取崩額,事業拡張積立金取崩額,Owner's Equity,,,No,,9900
9950,その他の特定目的積立金目的取崩額,その他の特定目的積立金目的取崩額,Owner's Equity,,,No,,9900
9970,中間配当額,中間配当額,Owner's Equity,,,No,,9900
9980,中間配当に伴う利益準備金積立額,中間配当に伴う利益準備金積立額,Owner's Equity,,,No,,9900
9990,当期未処分利益（又は当期未処理損失）,当期未処分利益（又は当期未処理損失）,Owner's Equity,,,No,,9900
K0000,通過勘定(仮勘定）,通過勘定（仮勘定）の階層,Asset,,,Yes,,
K1000,流動資産となる通過勘定,流動資産となる通過勘定の階層,Asset,,,Yes,,K0000
K1110,現預金仮勘定,現金及び預金に関わる通過勘定の階層,Asset,,,Yes,,K1000
K1111,現金仮勘定,出納長毎に作成する事を想定している現金仮勘定の階層,Asset,,,Yes,,K1110
K1111-01,現金仮勘定_本社(JPY),現金仮勘定（CB_CASHTRANSFER_ACCT）のデフォルト科目。,Asset,,,No,CB_CASHTRANSFER_ACCT,K1111
K1112,当座預金銀行仮勘定,口座毎に作成する事を想定しいる銀行仮勘定の当座預金の階層,Asset,,,Yes,,K1110
K1112-01,銀行仮勘定-当座-りそな-神田-7654321,実運用の際には修正する事。,Asset,,,No,,K1112
K1113,普通預金銀行仮勘定,口座毎に作成する事を想定している銀行仮勘定の普通預金の階層,Asset,,,Yes,,K1110
K1113-01,銀行仮勘定-普通-りそな-神田-1234567,実運用の際には修正する事。銀行仮勘定（B_INTRANSIT_ACCT）のデフォルト科目。,Asset,,,No,B_INTRANSIT_ACCT,K1113
K1114,定期預金銀行仮勘定,口座毎に作成する事を想定している銀行仮勘定の定期預金の階層,Asset,,,Yes,,K1110
K1114-01,銀行仮勘定-定期--りそな-神田-9876543,実運用の際には修正する事。,Asset,,,No,,K1114
K1119,資金移動仮勘定,資金移動仮勘定の階層,Asset,,,Yes,,K1110
K1119-01,資金移動仮勘定,口座間の資金移動の際に料金タイプで使用する事を想定している科目,Asset,,,No,,K1119
K1200,仕入仮勘定,仕入に関わる通過勘定の階層,Asset,,,Yes,,K1000
K1210,商品仕入仮勘定,商品仕入仮勘定,Asset,,,Yes,,K1200
K1211,商品仕入仮勘定,自動仕訳（P_INVENTORYCLEARING_ACCT）用商品勘定,Asset,,,No,P_INVENTORYCLEARING_ACCT,K1210
K1220,製品仕入仮勘定,製品仕入仮勘定,Asset,,,Yes,,K1200
K1221,製品仕入仮勘定,自動仕訳（P_INVENTORYCLEARING_ACCT）用製品勘定,Asset,,,No,,K1220
K1230,副産物及び作業くず仕入仮勘定,産物及び作業くず仕入仮勘定,Asset,,,Yes,,K1200
K1231,副産物及び作業くず仕入仮勘定,自動仕訳（P_INVENTORYCLEARING_ACCT）用副産物及び作業くず勘定,Asset,,,No,,K1230
K1240,半製品仕入仮勘定,半製品仕入仮勘定,Asset,,,Yes,,K1200
K1241,半製品仕入仮勘定,自動仕訳（P_INVENTORYCLEARING_ACCT）用半製品勘定,Asset,,,No,,K1240
K1250,原材料仕入仮勘定,原材料仕入仮勘定,Asset,,,Yes,,K1200
K1251,原材料仕入仮勘定,自動仕訳（P_INVENTORYCLEARING_ACCT）用原材料勘定,Asset,,,No,,K1250
K1260,仕掛品仕入仮勘定,仕掛品仕入仮勘定,Asset,,,Yes,,K1200
K1261,仕掛品仕入仮勘定,自動仕訳（P_INVENTORYCLEARING_ACCT）用仕掛品勘定,Asset,,,No,,K1260
K1270,貯蔵品仕入仮勘定,貯蔵品仕入仮勘定,Asset,,,Yes,,K1200
K1271,貯蔵品仕入仮勘定,自動仕訳（P_INVENTORYCLEARING_ACCT）用貯蔵品勘定,Asset,,,No,,K1270
K1290,その他の仕入仮勘定,製品タイプが商品以外の製品のINVENTORYCLEARING_ACCT設定用勘定の階層,Asset,,,Yes,,K1200
K1291,サービス仕入仮勘定,製品タイプがサービスのP_INVENTORYCLEARING_ACCT設定用科目,Asset,,,No,,K1290
K1292,リソース仕入仮勘定,製品タイプがリソースのP_INVENTORYCLEARING_ACCT設定用科目,Asset,,,No,,K1290
K1293,経費仕入仮勘定,製品タイプが経費のP_INVENTORYCLEARING_ACCT設定用科目,Asset,,,No,,K1290
K1297,固定資産仕入仮勘定,,Asset,,,No,,K1290
K1560,支払仮勘定（仮払金）,口座毎に作成する事を想定している支払仮勘定の階層,Asset,,,Yes,,K1000
K1562,当座預金支払仮勘定,口座毎に作成する事を想定している支払仮勘定の当座預金の階層,Asset,,,Yes,,K1560
K1562-01,支払仮勘定-当座-りそな-神田-7654321,実運用の際には修正する事。,Asset,,,,,K1562
K1563,普通預金支払仮勘定,口座毎に作成する事を想定している支払仮勘定の普通預金の階層,Asset,,,Yes,,K1560
K1563-01,支払仮勘定-普通-りそな-神田-1234567,実運用の際には修正する事。支払仮勘定（B_PAYMENTSELECT_ACCT）のデフォルト科目,Asset,,,No,B_PAYMENTSELECT_ACCT,K1563
K1564,定期預金支払仮勘定,口座毎に作成する事を想定している支払仮勘定の定期預金の階層,Asset,,,Yes,,K1560
K1564-01,支払仮勘定-定期-りそな-神田-9876543,実運用の際には修正する事。,Asset,,,No,,K1564
K4000,流動負債となる通過勘定,流動負債となる通過勘定の階層,Liability,,,Yes,,K0000
K4260,入金仮勘定（仮受金）,口座毎に作成する事を想定している入金仮勘定の階層,Liability,,,Yes,,K0000
K4262,当座預金入金仮勘定,口座毎に作成する事を想定している入金仮勘定の当座預金の階層,Liability,,,Yes,,K4260
K4262-01,入金仮勘定-当座-りそな-神田-7654321,実運用の際には修正する事。,Liability,,,No,,K4262
K4263,普通預金入金仮勘定,口座毎に作成する事を想定している入金仮勘定の普通預金の階層,Liability,,,Yes,,K4260
K4263-01,入金仮勘定-普通-りそな-神田-1234567,実運用の際には修正する事。入金仮勘定（B_UNALLOCATEDCASH_ACCT）のデフォルト科目,Liability,,,No,B_UNALLOCATEDCASH_ACCT,K4263
K4264,定期預金入金仮勘定,口座毎に作成する事を想定している入金仮勘定の定期預金の階層,Liability,,,Yes,,K4260
K4264-01,入金仮勘定-定期-りそな-神田-9876543,実運用の際には修正する事。,Liability,,,No,,K4264
K7000,純資産となる通過勘定,純資産となる通過勘定の階層,Owner's Equity,,,Yes,,K0000
K7330,損益勘定,INCOMESUMMARY_ACCTに設定する通過勘定の階層,Owner's Equity,,,Yes,,K0000
K7331,損益勘定（通過勘定）,INCOMESUMMARY_ACCTに設定する通過勘定,Owner's Equity,,Yes,No,INCOMESUMMARY_ACCT,K7330
D0000,ダミー勘定,ダミー勘定の階層,Asset,,,Yes,,
D1000,流動資産となるダミー勘定,流動資産となるダミー勘定の階層,Asset,,,Yes,,D0000
D1130,未請求債権(ダミー階層）,NOTINVOICEDRECEIVABLES_ACCT用ダミー勘定,Asset,,,Yes,,D1000
D1131,未請求債権（ダミー）,NOTINVOICEDRECEIVABLES_ACCTに設定するダミー勘定,Asset,,Yes,No,NOTINVOICEDRECEIVABLES_ACCT,D1130
D1290,棚卸資産科目(ダミー階層）,製品タイプが商品以外の製品のP_ASSET_ACCT設定用ダミー勘定,Asset,,,Yes,,D1000
D1291,サービス資産科目（ダミー）,製品タイプがサービスの製品のP_ASSET_ACCT設定用ダミー勘定,Asset,,Yes,No,,D1290
D1292,リソース資産科目（ダミー）,製品タイプがリソースの製品のP_ASSET_ACCT設定用ダミー勘定,Asset,,Yes,No,,D1290
D1293,経費資産科目（ダミー）,製品タイプが経費の製品のP_ASSET_ACCT設定用ダミー勘定,Asset,,Yes,No,,D1290
D1430,未請求収益（ダミー階層）,NOTINVOICEDREVENUE_ACCT用ダミー勘定の階層,Asset,,,Yes,,D1000
D1431,未請求収益（ダミー）,NOTINVOICEDREVENUE_ACCTに設定するダミー勘定,Asset,,Yes,No,NOTINVOICEDREVENUE_ACCT,D1430
D1470,従業員前払科目（ダミー階層）,E_PREPAYMENT_ACCT用ダミー勘定の階層,Asset,,,Yes,,D1000
D1471,従業員前払（ダミー）,E_PREPAYMENT_ACCTに設定するダミー勘定,Asset,,Yes,No,E_PREPAYMENT_ACCT,D1470
D1880,PO委任（ダミー階層）,COMMITMENTOFFSET_ACCT用ダミー勘定,Asset,,,Yes,,D1000
D1881,PO委任（ダミー）,COMMITMENTOFFSET_ACCT用ダミー勘定,Asset,,Yes,No,COMMITMENTOFFSET_ACCT,D1880
D1890,デフォルトアカウント（ダミー階層）,DEFAULT_ACCT用ダミー勘定,Asset,,,Yes,,D1000
D1891,デフォルトアカウント（ダミー）,DEFAULT_ACCT用ダミー勘定,Asset,,Yes,No,DEFAULT_ACCT,D1890
D4000,流動負債となるダミー勘定,流動負債となるダミー勘定の階層,Liability,,,Yes,,D0000
D4210,前受収益（ダミー階層）,UNEARNEDREVENUE_ACCT用ダミー勘定の階層,Liability,,,Yes,,D4000
D4211,前受収益（ダミー）,UNEARNEDREVENUE_ACCTに設定するダミー勘定,Liability,,Yes,No,UNEARNEDREVENUE_ACCT,D4210
D8200,売上原価となるダミー勘定,売上原価となるダミー勘定の階層,Expense,,,Yes,,D0000
D8270,在庫科目（ダミー階層）,W_INVENTORY_ACCTに設定するダミー勘定の階層,Expense,,,Yes,,D8200
D8271,在庫科目（ダミー）,W_INVENTORY_ACCTに設定するダミー勘定,Expense,,Yes,No,W_INVENTORY_ACCT,D8270
D8280,棚卸評価（ダミー階層）,W_REVALUATION_ACCTに設定するダミー勘定の階層,Expense,,,Yes,,D8200
D8281,棚卸評価（ダミー）,W_REVALUATION_ACCTに設定するダミー勘定,Expense,,Yes,No,W_REVALUATION_ACCT,D8280
D8290,棚卸調整（ダミー階層）,W_INVACTUALADJUST_ACCTに設定するダミー勘定の階層,Expense,,,Yes,,D8200
D8291,棚卸調整（ダミー）,W_INVACTUALADJUST_ACCTに設定するダミー勘定,Expense,,Yes,No,W_INVACTUALADJUST_ACCT,D8290
D8300,販売費及び一般管理費となるダミー勘定,販売費及び一般管理費となるダミー勘定の階層,Expense,,,Yes,,D0000
D8380,従業員経費(ダミー階層),E_EXPENSE_ACCTに設定するダミー勘定の階層,Expense,,,Yes,,D8300
D8381,従業員経費（ダミー）,E_EXPENSE_ACCTに設定するダミー勘定,Expense,,Yes,No,E_EXPENSE_ACCT,D8380
D8560,製品費用科目（ダミー階層）,P_EXPENSE_ACCTに設定するダミー勘定の階層,Expense,,,Yes,,D8300
D8561,商品費用科目（ダミー）,商品のP_EXPENSE_ACCTに設定するダミー勘定,Expense,,Yes,No,P_EXPENSE_ACCT,D8560
D8562,製品費用科目（ダミー）,製品のP_EXPENSE_ACCTに設定するダミー勘定,Expense,,Yes,No,,D8560
D8563,副産物及び作業くず費用科目（ダミー）,副産物及び作業くずのP_EXPENSE_ACCTに設定するダミー勘定,Expense,,Yes,No,,D8560
D8564,半製品費用科目（ダミー）,半製品のP_EXPENSE_ACCTに設定するダミー勘定,Expense,,Yes,No,,D8560
D8565,原材料費用科目（ダミー）,原材料のP_EXPENSE_ACCTに設定するダミー勘定,Expense,,Yes,No,,D8560
D8566,仕掛品費用科目（ダミー）,仕掛品のP_EXPENSE_ACCTに設定するダミー勘定,Expense,,Yes,No,,D8560
D8567,貯蔵品費用科目（ダミー）,貯蔵品のP_EXPENSE_ACCTに設定するダミー勘定,Expense,,Yes,No,,D8560
D8569,ダミー費用科目（ダミー）,製品タイプが商品以外のP_EXPENSE_ACCTに設定するダミー勘定,Expense,,Yes,No,,D8560
D8600,営業外収益となるダミー勘定,営業外収益となるダミー勘定の階層,Revenue,,,Yes,,D0000
D8640,仕入値引（ダミー階層）,P_TRADEDISCOUNTREC_ACCTに設定するダミー勘定の階層,Revenue,,,Yes,,D8600
D8641,仕入値引（ダミー）,P_TRADEDISCOUNTREC_ACCTに設定するダミー勘定,Revenue,,Yes,No,P_TRADEDISCOUNTREC_ACCT,D8640
D8800,営業外費用となるダミー勘定,営業外費用となるダミー勘定の階層,Expense,,,Yes,,D0000
D8910,売上値引科目（ダミー階層）,P_TRADEDISCOUNTGRANT_ACCTに設定するダミー勘定の階層,Expense,,,Yes,,D8800
D8911,売上値引（ダミー）,P_TRADEDISCOUNTGRANT_ACCTに設定するダミー勘定,Expense,,Yes,No,P_TRADEDISCOUNTGRANT_ACCT,D8910
D9200,特別損失となるダミー勘定,特別損失となるダミー勘定の階層,Expense,,,Yes,,D0000
D9250,銀行費用科目（ダミー階層）,B_EXPENSE_ACCTに設定するダミー勘定の階層,Expense,,,Yes,,D9200
D9251,銀行費用（ダミー）,銀行費用科目のダミー勘定,Expense,,Yes,No,B_EXPENSE_ACCT,D9250
D9260,未確認入出金科目（ダミー階層）,B_UNIDENTIFIED_ACCTに設定するダミー勘定の階層,Expense,,,Yes,,D9200
D9261,未確認入出金（ダミー）,未確認入出金科目のダミー勘定,Expense,,Yes,No,B_UNIDENTIFIED_ACCT,D9260
U1200,発注入荷差異,発注入荷差異,Asset,,,Yes,,
V1200,発注入荷差異,発注単価と入荷時の単価の差異。合計残高は常に0になる。,Expense,,,Yes,,U1200
V1210,商品発注入荷差異,商品発注入荷差異,Expense,,,Yes,,V1200
V1211,商品発注入荷差異,商品発注入荷差異,Expense,,Yes,No,P_PURCHASEPRICEVARIANCE_ACCT,V1210
V1220,製品発注入荷差異,製品発注入荷差異,Expense,,,Yes,,V1200
V1221,製品発注入荷差異,製品発注入荷差異,Expense,,Yes,No,,V1220
V1230,副産物及び作業くず発注入荷差異,副産物及び作業くず発注入荷差異,Expense,,,Yes,,V1200
V1231,副産物及び作業くず発注入荷差異,副産物及び作業くず発注入荷差異,Expense,,Yes,No,,V1230
V1240,半製品発注入荷差異,半製品発注入荷差異,Expense,,,Yes,,V1200
V1241,半製品発注入荷差異,半製品発注入荷差異,Expense,,Yes,No,,V1240
V1250,原材料発注入荷差異,原材料発注入荷差異,Expense,,,Yes,,V1200
V1251,原材料発注入荷差異,原材料発注入荷差異,Expense,,Yes,No,,V1250
V1260,仕掛品発注入荷差異,仕掛品発注入荷差異,Expense,,,Yes,,V1200
V1261,仕掛品発注入荷差異,仕掛品発注入荷差異,Expense,,Yes,No,,V1260
V1270,貯蔵品発注入荷差異,貯蔵品発注入荷差異,Expense,,,Yes,,V1200
V1271,貯蔵品発注入荷差異,貯蔵品発注入荷差異,Expense,,Yes,No,,V1270
V1290,その他の発注入荷差異,発注単価と入荷時の単価の差異。合計残高は常に0になる。,Expense,,,Yes,,V1200
V1291,サービス発注入荷差異,P_PURCHASEPRICEVARIANCE_ACCTに設定するダミー勘定,Expense,,Yes,No,,V1290
V1292,リソース発注入荷差異,P_PURCHASEPRICEVARIANCE_ACCTに設定するダミー勘定,Expense,,Yes,No,,V1290
V1293,経費発注入荷差異,P_PURCHASEPRICEVARIANCE_ACCTに設定するダミー勘定,Expense,,Yes,No,,V1290
V1297,固定資産発注入荷差異,,Expense,,Yes,No,,V1290
W1200,発注入荷差異オフセット,発注入荷差異オフセット,Expense,,,Yes,,U1200
W1201,発注入荷差異オフセット,発注入荷差異オフセット,Expense,,Yes,No,PPVOFFSET_ACCT,W1200
953,SO Commitment,,Memo,,,No,COMMITMENTOFFSETSALES_ACCT,W1200
58800,Average Cost Variance,Account for Average Cost Variance,Expense,,Yes,No,P_AVERAGECOSTVARIANCE_ACCT,W1200
83200,Burden (Absorbed),Burden Absorbed account,Expense,,Yes,No,P_BURDEN_ACCT,W1200
51110,Cost Of Production,Cost Of Production Account,Expense,,Yes,No,P_COSTOFPRODUCTION_ACCT,W1200
14140,Floor Stock,Floor Stock Account,Asset,,Yes,No,P_FLOORSTOCK_ACCT,W1200
83100,Labor (Absorbed),Labor Absorbed account,Expense,,Yes,No,P_LABOR_ACCT,W1200
58500,Method Change Variance,Account for Method Change Variance,Expense,,Yes,No,P_METHODCHANGEVARIANCE_ACCT,W1200
58700,Mix Variance,Account for Mix Variance,Expense,,Yes,No,P_MIXVARIANCE_ACCT,W1200
51130,Outside Processing (Subcontract),Outside Processing Account,Expense,,Yes,No,P_OUTSIDEPROCESSING_ACCT,W1200
83300,Overhead (Applied),Overhead Applied account,Expense,,Yes,No,P_OVERHEAD_ACCT,W1200
58600,Rate Variance,Account for Rate Variance,Expense,,Yes,No,P_RATEVARIANCE_ACCT,W1200
51120,Scrap,Scrap Account,Expense,,Yes,No,P_SCRAP_ACCT,W1200
58400,Using Variance,Account for Using Variance,Expense,,Yes,No,P_USAGEVARIANCE_ACCT,W1200
14130,Work In Process,Work In Process Account,Asset,,Yes,No,P_WIP_ACCT,W1200
14131,P_LandedCostClearing_Acct,,Expense,,Yes,No,P_LandedCostClearing_Acct,W1200
